Date	Total_outages	Equipment	Trees	Animals	Lightning	Day_length_hr	Max_temp_F	Avg_Temp_F	Min_temp_F	Max_humidity_percent	Avg_humidity_percent	Min_humidity_percent	Max_visibility_mi	Avg_visibility_mi	Min_visibility_mi	Max_windspeed_mph	Avg_windspeed_mph	Max_windgust_mph	Precipitation_in	Events	Event_fog	Event_rain	Event_snow	Event_thunderstorm	Event_Hail	Event_Tornado
7/20/12	4	1	2	1	0	15.41667	67	62	57	93	81	68	10	8	2	16	9	15	0.6	Rain-Thunderstorm	0	1	0	1	0	0
7/21/12	3	3	0	0	0	15.38333	75	66	57	84	64	43	10	10	10	10	5	22	0		0	0	0	0	0	0
7/22/12	1	1	0	0	0	15.33333	69	62	54	83	68	52	10	10	4	17	9	20	0.04	Rain	0	1	0	0	0	0
7/23/12	2	0	0	2	0	15.30000	66	59	52	86	71	56	10	10	5	15	7	22	0	Rain	0	1	0	0	0	0
7/24/12	4	4	0	0	0	15.26667	74	64	54	89	65	41	10	10	10	16	10	28	0		0	0	0	0	0	0
7/25/12	2	2	0	0	0	15.21667	80	68	55	80	61	42	10	10	10	13	6	14	0		0	0	0	0	0	0
7/26/12	0	0	0	0	0	15.18333	78	67	55	100	74	48	10	7	0	12	5	35	0	Fog	1	0	0	0	0	0
7/27/12	0	0	0	0	0	15.13333	66	62	57	86	75	63	10	10	5	12	6	24	0		0	0	0	0	0	0
7/28/12	1	0	0	1	0	15.10000	72	64	56	86	70	53	10	10	6	12	4	17	0	Rain	0	1	0	0	0	0
7/29/12	3	3	0	0	0	15.05000	73	66	59	84	67	49	10	10	10	12	4	16	0		0	0	0	0	0	0
7/30/12	2	2	0	0	0	15.01667	67	62	56	86	72	58	10	10	10	14	7	35	0		0	0	0	0	0	0
7/31/12	1	1	0	0	0	14.96667	73	65	57	86	65	44	10	10	10	15	6	15	0		0	0	0	0	0	0
8/1/12	2	0	0	2	0	14.91667	75	66	56	83	65	46	10	10	8	13	5	16	0		0	0	0	0	0	0
8/2/12	0	0	0	0	0	14.88333	74	64	54	89	71	53	10	10	10	13	6	18	0		0	0	0	0	0	0
8/3/12	0	0	0	0	0	14.83333	81	68	55	86	64	42	10	10	10	15	9	24	0		0	0	0	0	0	0
8/4/12	2	2	0	0	0	14.78333	93	78	62	78	52	26	10	10	10	20	8	16	0		0	0	0	0	0	0
8/5/12	4	3	0	1	0	14.73333	93	79	64	78	55	32	10	10	10	14	4	15	0		0	0	0	0	0	0
8/6/12	2	1	0	1	0	14.68333	83	72	60	84	65	46	10	10	10	13	6	15	0		0	0	0	0	0	0
8/7/12	2	1	0	1	0	14.65000	70	65	59	90	78	66	10	8	2	13	6	17	0		0	0	0	0	0	0
8/8/12	0	0	0	0	0	14.60000	72	66	59	78	64	49	10	10	10	14	7	18	0		0	0	0	0	0	0
8/9/12	0	0	0	0	0	14.55000	76	67	58	84	63	41	10	10	10	14	8	18	0		0	0	0	0	0	0
8/10/12	2	2	0	0	0	14.50000	78	66	54	86	63	39	10	10	10	16	5	21	0		0	0	0	0	0	0
8/11/12	1	0	0	1	0	14.45000	83	70	56	86	60	34	10	10	10	15	6	18	0		0	0	0	0	0	0
8/12/12	1	0	0	1	0	14.40000	87	73	59	78	57	35	10	10	10	14	7	20	0		0	0	0	0	0	0
8/13/12	1	0	0	1	0	14.35000	87	73	59	87	55	23	10	10	10	15	6	17	0		0	0	0	0	0	0
8/14/12	3	0	0	3	0	14.30000	84	71	57	86	64	42	10	10	10	14	6	23	0		0	0	0	0	0	0
8/15/12	2	0	1	1	0	14.25000	88	75	62	78	54	29	10	10	10	18	11	15	0		0	0	0	0	0	0
8/16/12	2	2	0	0	0	14.20000	94	80	65	59	41	22	10	10	10	13	6	12	0		0	0	0	0	0	0
8/17/12	4	4	0	0	0	14.13333	91	76	61	78	52	26	10	10	10	8	4	16	0		0	0	0	0	0	0
8/18/12	1	0	0	1	0	14.08333	71	65	58	93	80	66	10	7	0	13	7	15	0		0	0	0	0	0	0
8/19/12	4	2	0	2	0	14.03333	74	67	59	90	70	49	10	10	6	12	6	12	0		0	0	0	0	0	0
8/20/12	1	1	0	0	0	13.98333	78	69	59	80	60	40	10	10	10	9	4	20	0		0	0	0	0	0	0
8/21/12	1	1	0	0	0	13.93333	74	65	56	80	64	47	10	10	10	17	7	20	0		0	0	0	0	0	0
8/22/12	0	0	0	0	0	13.88333	72	64	56	86	64	41	10	10	10	16	5	21	0		0	0	0	0	0	0
8/23/12	2	2	0	0	0	13.81667	70	64	57	67	56	45	10	10	10	17	8	24	0		0	0	0	0	0	0
8/24/12	1	0	1	0	0	13.76667	72	61	50	80	58	35	10	10	10	16	7	17	0		0	0	0	0	0	0
8/25/12	2	1	1	0	0	13.71667	79	66	53	83	56	28	10	10	10	13	7	22	0		0	0	0	0	0	0
8/26/12	2	2	0	0	0	13.66667	70	62	54	83	68	52	10	10	10	17	8	17	0		0	0	0	0	0	0
8/27/12	1	1	0	0	0	13.60000	75	66	56	86	61	36	10	10	10	12	4	20	0		0	0	0	0	0	0
8/28/12	1	0	0	1	0	13.55000	73	64	54	83	59	35	10	10	10	15	7	15	0		0	0	0	0	0	0
8/29/12	1	1	0	0	0	13.50000	73	65	56	86	64	41	10	10	10	12	5	17	0		0	0	0	0	0	0
8/30/12	0	0	0	0	0	13.45000	73	64	55	86	64	41	10	10	10	14	4	18	0		0	0	0	0	0	0
8/31/12	0	0	0	0	0	13.38333	72	62	51	71	55	38	10	10	10	14	6	14	0		0	0	0	0	0	0
9/1/12	1	0	0	1	0	13.33333	71	61	51	89	65	40	10	10	10	10	5	13	0		0	0	0	0	0	0
9/2/12	0	0	0	0	0	13.28333	70	60	50	83	58	33	10	10	10	10	5	17	0		0	0	0	0	0	0
9/3/12	2	1	1	0	0	13.21667	73	64	55	86	64	41	10	10	10	14	7	23	0		0	0	0	0	0	0
9/4/12	0	0	0	0	0	13.16667	76	64	52	83	60	36	10	10	10	17	7	20	0		0	0	0	0	0	0
9/5/12	2	1	0	1	0	13.11667	79	66	53	93	66	38	10	10	10	17	6	20	0		0	0	0	0	0	0
9/6/12	1	1	0	0	0	13.05000	83	71	58	86	57	28	10	10	10	16	10	17	0		0	0	0	0	0	0
9/7/12	0	0	0	0	0	13.00000	90	73	56	80	49	17	10	10	10	14	7	18	0		0	0	0	0	0	0
9/8/12	1	1	0	0	0	12.93333	77	67	56	80	59	38	10	10	10	15	7	23	0		0	0	0	0	0	0
9/9/12	0	0	0	0	0	12.88333	66	62	57	86	73	60	10	10	10	18	11	22	0.01		0	0	0	0	0	0
9/10/12	1	1	0	0	0	12.83333	68	61	53	86	62	37	10	10	2	17	9	23	0.01	Rain	0	1	0	0	0	0
9/11/12	1	1	0	0	0	12.76667	68	58	48	77	57	37	10	10	10	17	10	24	0		0	0	0	0	0	0
9/12/12	0	0	0	0	0	12.71667	72	61	50	80	59	37	10	10	10	21	13	18	0		0	0	0	0	0	0
9/13/12	2	2	0	0	0	12.66667	82	68	53	77	50	23	10	10	7	15	8	12	0		0	0	0	0	0	0
9/14/12	1	1	0	0	0	12.60000	79	66	52	83	56	28	10	10	9	9	3	13	0		0	0	0	0	0	0
9/15/12	0	0	0	0	0	12.55000	72	62	52	89	67	44	10	10	10	9	4	15	0		0	0	0	0	0	0
9/16/12	0	0	0	0	0	12.48333	76	63	49	89	64	38	10	10	10	13	5	15	0		0	0	0	0	0	0
9/17/12	1	1	0	0	0	12.43333	82	68	53	89	61	33	10	10	7	13	5	12	0	Fog	1	0	0	0	0	0
9/18/12	3	2	0	1	0	12.38333	82	68	53	86	58	30	10	10	10	9	3	13	0		0	0	0	0	0	0
9/19/12	2	2	0	0	0	12.31667	75	64	53	93	70	46	10	4	0	10	4	15	0	Fog	1	0	0	0	0	0
9/20/12	0	0	0	0	0	12.26667	67	59	50	100	79	58	10	5	0	12	6	13	0	Fog	1	0	0	0	0	0
9/21/12	0	0	0	0	0	12.20000	61	58	55	86	78	69	10	10	7	10	5	16	0		0	0	0	0	0	0
9/22/12	0	0	0	0	0	12.15000	67	60	53	86	67	48	10	9	2	14	3	18	0.01	Rain	0	1	0	0	0	0
9/23/12	0	0	0	0	0	12.10000	67	59	50	89	69	48	10	10	6	10	3	16	0	Fog	1	0	0	0	0	0
9/24/12	2	1	0	1	0	12.03333	70	60	50	89	68	47	10	10	7	13	4	13	0		0	0	0	0	0	0
9/25/12	0	0	0	0	0	11.98333	67	60	52	93	73	52	10	10	10	10	4	13	0		0	0	0	0	0	0
9/26/12	0	0	0	0	0	11.91667	67	58	49	96	74	52	10	6	0	10	4	14	0	Fog	1	0	0	0	0	0
9/27/12	0	0	0	0	0	11.86667	73	62	50	96	71	46	10	7	0	12	4	14	0	Fog	1	0	0	0	0	0
9/28/12	0	0	0	0	0	11.80000	77	66	54	86	58	29	10	10	9	12	2	21	0	Rain	0	1	0	0	0	0
9/29/12	1	1	0	0	0	11.75000	69	62	54	86	63	39	10	10	10	18	10	18	0		0	0	0	0	0	0
9/30/12	1	0	0	1	0	11.70000	70	58	46	80	58	35	10	10	10	15	7	29	0		0	0	0	0	0	0
10/1/12	1	1	0	0	0	11.63333	74	61	48	83	64	44	10	10	10	25	7	21	0		0	0	0	0	0	0
10/2/12	0	0	0	0	0	11.58333	64	57	50	83	56	29	10	10	10	18	9	28	0		0	0	0	0	0	0
10/3/12	0	0	0	0	0	11.51667	66	56	46	86	57	28	10	10	10	23	16	25	0		0	0	0	0	0	0
10/4/12	0	0	0	0	0	11.46667	66	57	47	66	50	34	10	10	10	21	15	22	0		0	0	0	0	0	0
10/5/12	1	1	0	0	0	11.41667	71	60	48	77	50	22	10	10	10	18	13	21	0		0	0	0	0	0	0
10/6/12	3	3	0	0	0	11.35000	75	61	46	66	42	17	10	10	10	17	12	14	0		0	0	0	0	0	0
10/7/12	1	1	0	0	0	11.30000	75	61	46	77	50	22	10	10	10	12	3	12	0		0	0	0	0	0	0
10/8/12	2	2	0	0	0	11.25000	70	58	46	86	61	36	10	10	10	9	4	10	0		0	0	0	0	0	0
10/9/12	3	2	1	0	0	11.18333	61	55	48	93	75	57	10	9	6	9	4	10	0		0	0	0	0	0	0
10/10/12	0	0	0	0	0	11.13333	54	51	47	93	85	77	9	3	0	9	3	13	0	Fog	1	0	0	0	0	0
10/11/12	0	0	0	0	0	11.06667	57	51	45	86	76	66	9	6	0	9	3	22	0	Fog	1	0	0	0	0	0
10/12/12	0	0	0	0	0	11.01667	57	53	48	93	85	77	10	6	0	16	10	21	0.08	Fog-Rain	1	1	0	0	0	0
10/13/12	1	1	0	0	0	10.96667	60	57	54	93	85	77	10	9	2	15	9	23	0.19	Rain	0	1	0	0	0	0
10/14/12	0	0	0	0	0	10.90000	64	60	56	90	79	67	10	8	2	17	8	32	0.65	Rain	0	1	0	0	0	0
10/15/12	3	2	1	0	0	10.85000	63	58	52	93	83	72	10	8	1	25	10	38	0.31	Rain	0	1	0	0	0	0
10/16/12	0	0	0	0	0	10.80000	61	54	47	83	67	51	10	10	10	29	12	12	0		0	0	0	0	0	0
10/17/12	0	0	0	0	0	10.73333	58	51	43	83	69	55	10	10	10	9	4	20	0		0	0	0	0	0	0
10/18/12	4	4	0	0	0	10.68333	64	54	44	100	72	43	10	9	3	14	4	29	0.82	Rain	0	1	0	0	0	0
10/19/12	2	1	1	0	0	10.63333	59	54	49	93	80	66	10	8	2	22	12	35	0.19	Rain	0	1	0	0	0	0
10/20/12	1	0	0	0	1	10.58333	52	48	43	86	70	54	10	10	4	28	13	26	0.02	Rain	0	1	0	0	0	0
10/21/12	0	0	0	0	0	10.51667	53	47	40	89	74	59	10	10	5	23	6	16	0.25	Rain	0	1	0	0	0	0
10/22/12	2	2	0	0	0	10.46667	46	42	38	92	81	70	10	7	1	14	6	21	0.35	Rain	0	1	0	0	0	0
10/23/12	2	2	0	0	0	10.41667	52	47	42	89	74	59	10	10	10	16	7	15	0	Rain	0	1	0	0	0	0
10/24/12	0	0	0	0	0	10.36667	53	48	43	92	77	61	10	9	3	12	5	13	0.28	Rain	0	1	0	0	0	0
10/25/12	1	1	0	0	0	10.30000	53	49	44	92	78	63	10	10	8	10	3	23	0		0	0	0	0	0	0
10/26/12	1	1	0	0	0	10.25000	52	49	45	93	80	66	10	8	2	17	6	26	0.06	Rain	0	1	0	0	0	0
10/27/12	3	3	0	0	0	10.20000	58	54	49	96	84	71	10	5	0	20	11	31	0.91	Rain	0	1	0	0	0	0
10/28/12	1	1	0	0	0	10.15000	58	54	50	93	85	77	10	9	5	23	8	38	0.24	Rain	0	1	0	0	0	0
10/29/12	6	2	4	0	0	10.10000	60	55	50	100	88	75	10	8	1	26	11	18	0.43	Rain	0	1	0	0	0	0
10/30/12	0	0	0	0	0	10.05000	59	57	54	93	90	86	10	6	2	14	6	17	1.36	Rain	0	1	0	0	0	0
10/31/12	2	1	1	0	0	10.00000	60	56	52	93	85	77	10	8	3	14	6	23	0.57	Rain	0	1	0	0	0	0
11/1/12	0	0	0	0	0	9.93333	59	55	51	96	84	72	10	9	5	18	7	9	0.38	Rain	0	1	0	0	0	0
11/2/12	1	1	0	0	0	9.88333	59	55	51	93	83	72	10	9	2	8	2	22	0.22	Rain	0	1	0	0	0	0
11/3/12	0	0	0	0	0	9.83333	60	56	52	96	86	75	10	9	0	17	8	22	0.02	Fog-Rain	1	1	0	0	0	0
11/4/12	0	0	0	0	0	9.78333	64	60	55	93	86	78	10	6	1	17	9	23	0.32	Rain	0	1	0	0	0	0
11/5/12	3	3	0	0	0	9.73333	59	53	46	87	69	51	10	9	2	18	9	29	0.03	Rain	0	1	0	0	0	0
11/6/12	0	0	0	0	0	9.70000	55	50	44	93	85	77	10	6	0	22	8	23	0.01	Fog-Rain	1	1	0	0	0	0
11/7/12	0	0	0	0	0	9.65000	54	47	39	86	68	50	10	10	10	18	8	24	0		0	0	0	0	0	0
11/8/12	1	1	0	0	0	9.60000	50	42	34	92	77	61	10	8	1	20	8	16	0	Fog	1	0	0	0	0	0
11/9/12	0	0	0	0	0	9.55000	48	41	34	92	69	45	10	10	10	14	5	15	0	Fog	1	0	0	0	0	0
11/10/12	1	1	0	0	0	9.50000	46	39	31	85	61	37	10	10	10	12	5	17	0		0	0	0	0	0	0
11/11/12	1	1	0	0	0	9.45000	48	41	34	89	71	53	10	8	3	14	7	18	0.6	Rain-Snow	0	1	1	0	0	0
11/12/12	0	0	0	0	0	9.41667	55	49	43	96	84	71	10	9	3	14	7	15	0.14	Rain	0	1	0	0	0	0
11/13/12	1	1	0	0	0	9.36667	52	49	46	93	87	80	10	9	4	13	6	16	0.21	Rain	0	1	0	0	0	0
11/14/12	0	0	0	0	0	9.31667	52	47	41	93	82	71	10	9	0	13	6	15	0.03	Rain	0	1	0	0	0	0
11/15/12	2	2	0	0	0	9.28333	49	43	37	93	82	71	10	4	0	13	5	17	0	Fog	1	0	0	0	0	0
11/16/12	0	0	0	0	0	9.23333	49	43	36	100	91	82	10	6	0	14	4	30	0.22	Fog-Rain	1	1	0	0	0	0
11/17/12	2	2	0	0	0	9.20000	54	49	43	92	73	54	10	9	6	24	12	35	0.24	Rain	0	1	0	0	0	0
11/18/12	1	0	1	0	0	9.15000	50	47	43	89	78	66	10	10	6	25	11	38	0.31	Rain	0	1	0	0	0	0
11/19/12	9	7	2	0	0	9.11667	56	52	47	93	80	66	10	6	1	28	14	39	2.13	Rain	0	1	0	0	0	0
11/20/12	4	1	3	0	0	9.06667	52	49	45	93	79	65	10	10	4	31	9	46	0.15	Rain	0	1	0	0	0	0
11/21/12	2	0	2	0	0	9.03333	47	43	39	89	83	76	10	9	5	33	12	13	0.44	Rain	0	1	0	0	0	0
11/22/12	1	0	0	1	0	9.00000	48	43	37	92	77	61	10	10	10	10	3	21	0	Rain	0	1	0	0	0	0
11/23/12	0	0	0	0	0	8.96667	49	46	43	96	90	83	10	5	0	15	5	14	1.26	Rain	0	1	0	0	0	0
11/24/12	1	1	0	0	0	8.91667	48	44	39	96	89	82	10	10	10	12	3	20	0		0	0	0	0	0	0
11/25/12	2	2	0	0	0	8.88333	47	41	34	100	86	71	10	5	0	17	8	20	0	Fog	1	0	0	0	0	0
11/26/12	0	0	0	0	0	8.85000	49	42	35	92	73	54	10	10	7	16	8	13	0		0	0	0	0	0	0
11/27/12	0	0	0	0	0	8.81667	50	43	35	89	73	56	10	10	10	12	3	17	0		0	0	0	0	0	0
11/28/12	0	0	0	0	0	8.78333	49	43	36	92	82	71	10	10	7	15	7	21	0.11	Rain	0	1	0	0	0	0
11/29/12	1	1	0	0	0	8.76667	55	51	46	86	74	61	10	10	10	17	10	30	0.06	Rain	0	1	0	0	0	0
11/30/12	1	1	0	0	0	8.73333	59	53	46	93	75	57	10	8	3	23	10	38	1.4	Rain	0	1	0	0	0	0
12/1/12	0	0	0	0	0	8.70000	56	52	47	93	74	54	10	10	7	25	12	36	0.16	Rain	0	1	0	0	0	0
12/2/12	0	0	0	0	0	8.68333	47	46	45	92	84	76	10	9	3	26	14	33	0.77	Rain	0	1	0	0	0	0
12/3/12	1	1	0	0	0	8.65000	49	47	45	93	85	77	10	9	4	21	10	33	0.51	Rain	0	1	0	0	0	0
12/4/12	4	2	1	1	0	8.63333	53	49	45	89	80	71	10	8	3	25	14	29	0.56	Rain	0	1	0	0	0	0
12/5/12	0	0	0	0	0	8.60000	48	44	40	82	74	65	10	10	6	22	11	26	0.06	Rain	0	1	0	0	0	0
12/6/12	1	1	0	0	0	8.58333	45	44	43	89	83	76	10	10	6	21	11	31	0.06	Rain	0	1	0	0	0	0
12/7/12	0	0	0	0	0	8.56667	46	42	38	89	80	71	10	10	9	23	10	14	0.04	Rain	0	1	0	0	0	0
12/8/12	0	0	0	0	0	8.53333	44	41	38	82	75	67	10	10	10	12	4	13	0		0	0	0	0	0	0
12/9/12	1	1	0	0	0	8.51667	44	41	37	96	88	79	10	5	0	9	5	18	0.06	Fog-Rain	1	1	0	0	0	0
12/10/12	0	0	0	0	0	8.50000	45	44	42	96	93	89	10	4	0	13	4	25	0.02	Fog	1	0	0	0	0	0
12/11/12	1	1	0	0	0	8.48333	46	44	42	89	83	76	10	10	6	20	10	17	0.12	Rain	0	1	0	0	0	0
12/12/12	2	1	0	1	0	8.48333	44	42	40	89	86	82	10	8	3	13	5	14	0.32	Rain	0	1	0	0	0	0
12/13/12	0	0	0	0	0	8.46667	45	42	38	92	79	65	10	10	8	13	6	14	0.09	Rain	0	1	0	0	0	0
12/14/12	1	1	0	0	0	8.45000	43	39	34	92	81	70	10	7	0	12	4	29	0.31	Fog-Rain	1	1	0	0	0	0
12/15/12	0	0	0	0	0	8.45000	40	37	33	89	80	70	10	9	3	22	11	30	0.21	Rain	0	1	0	0	0	0
12/16/12	2	2	0	0	0	8.43333	44	41	38	92	86	79	10	9	5	23	12	59	0.89	Rain	0	1	0	0	0	0
12/17/12	8	2	6	0	0	8.43333	47	41	35	89	76	62	10	10	6	38	21	25	0.08	Rain	0	1	0	0	0	0
12/18/12	2	2	0	0	0	8.43333	39	36	33	89	80	70	10	8	1	20	12	38	0.13	Snow	0	0	1	0	0	0
12/19/12	3	3	0	0	0	8.41667	47	41	35	89	75	60	10	8	2	28	13	29	0.54	Rain-Snow	0	1	1	0	0	0
12/20/12	0	0	0	0	0	8.41667	45	39	33	92	84	76	10	9	5	22	8	18	0.52	Rain	0	1	0	0	0	0
12/21/12	2	2	0	0	0	8.41667	47	38	29	92	78	64	10	10	9	14	4	35	0.07	Rain	0	1	0	0	0	0
12/22/12	2	2	0	0	0	8.41667	47	43	39	89	75	60	10	9	1	25	8	16	0.13	Rain	0	1	0	0	0	0
12/23/12	3	2	0	1	0	8.43333	45	42	38	92	80	67	10	9	6	13	6	18	0.26	Rain	0	1	0	0	0	0
12/24/12	1	0	0	1	0	8.43333	42	40	37	92	89	85	10	10	7	14	6	26	0.01	Rain	0	1	0	0	0	0
12/25/12	0	0	0	0	0	8.43333	42	40	37	85	74	62	10	9	5	20	9	29	0.53	Rain-Snow	0	1	1	0	0	0
12/26/12	1	1	0	0	0	8.45000	44	41	38	86	76	65	10	10	7	21	11	22	0.18	Rain	0	1	0	0	0	0
12/27/12	1	1	0	0	0	8.45000	46	42	38	93	82	70	10	9	2	17	7	12	0.16	Rain	0	1	0	0	0	0
12/28/12	1	1	0	0	0	8.46667	47	43	39	79	70	60	10	10	10	9	4	13	0	Rain	0	1	0	0	0	0
12/29/12	0	0	0	0	0	8.48333	41	40	38	92	78	64	10	9	4	9	4	12	0.06	Rain	0	1	0	0	0	0
12/30/12	0	0	0	0	0	8.48333	40	36	32	96	88	79	10	3	0	9	4	18	0	Fog	1	0	0	0	0	0
12/31/12	2	2	0	0	0	8.50000	38	34	30	92	82	72	10	9	1	15	5	17	0		0	0	0	0	0	0
1/1/13	0	0	0	0	0	8.51667	41	34	27	85	73	60	10	10	10	14	6	22	0		0	0	0	0	0	0
1/2/13	0	0	0	0	0	8.53333	43	37	30	92	66	39	10	10	10	17	7	20	0		0	0	0	0	0	0
1/3/13	0	0	0	0	0	8.55000	44	37	29	89	65	40	10	9	3	16	7	18	0.16	Rain	0	1	0	0	0	0
1/4/13	1	1	0	0	0	8.58333	50	43	36	96	83	70	10	8	2	14	6	25	0.1	Rain	0	1	0	0	0	0
1/5/13	0	0	0	0	0	8.60000	44	42	40	86	74	62	10	9	3	21	7	21	0.12	Rain	0	1	0	0	0	0
1/6/13	1	1	0	0	0	8.61667	45	41	37	92	84	76	10	9	5	16	7	40	0.08	Rain	0	1	0	0	0	0
1/7/13	2	2	0	0	0	8.65000	50	45	40	93	85	76	10	8	2	30	16	43	0.09	Rain	0	1	0	0	0	0
1/8/13	3	2	1	0	0	8.66667	53	48	42	96	84	71	10	7	1	31	14	33	0.64	Rain	0	1	0	0	0	0
1/9/13	1	0	1	0	0	8.70000	50	43	35	93	85	76	10	8	2	22	11	14	1.51	Rain	0	1	0	0	0	0
1/10/13	1	1	0	0	0	8.73333	38	35	31	96	86	76	10	8	0	10	5	15	0.01	Fog-Rain-Snow	1	1	1	0	0	0
1/11/13	0	0	0	0	0	8.75000	37	32	27	92	70	48	10	6	0	10	4	13	0	Fog	1	0	0	0	0	0
1/12/13	3	3	0	0	0	8.78333	37	31	25	81	68	54	10	10	10	12	5	9	0		0	0	0	0	0	0
1/13/13	0	0	0	0	0	8.81667	36	30	24	81	69	56	10	10	10	8	3	9	0		0	0	0	0	0	0
1/14/13	0	0	0	0	0	8.85000	38	33	28	82	71	59	10	10	10	7	3	14	0		0	0	0	0	0	0
1/15/13	1	1	0	0	0	8.88333	44	38	31	82	70	57	10	10	10	12	5	12	0		0	0	0	0	0	0
1/16/13	0	0	0	0	0	8.91667	43	34	25	92	77	62	10	5	0	10	4	9	0	Fog	1	0	0	0	0	0
1/17/13	0	0	0	0	0	8.95000	39	33	27	96	91	85	7	1	0	7	2	12	0	Fog	1	0	0	0	0	0
1/18/13	1	1	0	0	0	8.98333	38	34	30	100	93	85	0	0	0	9	3	13	0	Fog	1	0	0	0	0	0
1/19/13	0	0	0	0	0	9.03333	34	33	31	100	93	85	0	0	0	10	4	10	0	Fog	1	0	0	0	0	0
1/20/13	2	2	0	0	0	9.06667	38	35	31	100	93	85	4	1	0	9	5	10	0	Fog	1	0	0	0	0	0
1/21/13	0	0	0	0	0	9.10000	36	33	29	100	95	89	0	0	0	9	3	9	0	Fog	1	0	0	0	0	0
1/22/13	0	0	0	0	0	9.15000	38	34	29	100	93	85	7	2	0	7	1	23	0	Fog	1	0	0	0	0	0
1/23/13	1	0	0	1	0	9.18333	45	41	36	100	73	45	10	8	2	18	7	18	0.2	Rain	0	1	0	0	0	0
1/24/13	0	0	0	0	0	9.23333	45	40	34	93	79	65	10	9	2	15	6	13	0.23	Rain	0	1	0	0	0	0
1/25/13	0	0	0	0	0	9.26667	51	44	37	100	86	71	10	8	2	10	5	29	0.12	Rain	0	1	0	0	0	0
1/26/13	1	1	0	0	0	9.31667	47	43	39	93	82	70	10	10	4	21	10	23	0.09	Rain	0	1	0	0	0	0
1/27/13	2	1	0	1	0	9.36667	42	41	39	92	87	82	10	9	4	18	10	17	0.07	Rain	0	1	0	0	0	0
1/28/13	0	0	0	0	0	9.40000	43	41	38	92	86	79	10	10	7	14	7	28	0.31	Rain	0	1	0	0	0	0
1/29/13	2	2	0	0	0	9.45000	47	44	41	96	91	86	10	7	0	21	9	21	0.17	Rain	0	1	0	0	0	0
1/30/13	0	0	0	0	0	9.50000	48	46	44	100	93	86	10	4	0	16	9	24	0.14	Rain	0	1	0	0	0	0
1/31/13	0	0	0	0	0	9.55000	49	47	45	93	87	80	10	6	0	17	9	20	0.12	Fog-Rain	1	1	0	0	0	0
2/1/13	0	0	0	0	0	9.60000	53	47	41	100	84	68	10	6	0	16	6	16	0.01	Fog	1	0	0	0	0	0
2/2/13	0	0	0	0	0	9.65000	43	40	37	100	91	82	2	1	0	15	5	14	0	Fog	1	0	0	0	0	0
2/3/13	0	0	0	0	0	9.68333	48	43	37	93	85	76	10	7	0	12	6	15	0.09	Fog-Rain	1	1	0	0	0	0
2/4/13	0	0	0	0	0	9.73333	51	48	44	92	78	63	10	10	7	13	6	26	0	Rain	0	1	0	0	0	0
2/5/13	0	0	0	0	0	9.78333	50	47	44	92	79	66	10	10	7	22	11	25	0.13	Rain	0	1	0	0	0	0
2/6/13	1	1	0	0	0	9.83333	51	47	43	89	75	61	10	10	9	18	10	31	0.04	Rain	0	1	0	0	0	0
2/7/13	0	0	0	0	0	9.90000	49	44	38	85	68	50	10	10	10	21	9	16	0.05	Rain	0	1	0	0	0	0
2/8/13	0	0	0	0	0	9.95000	46	41	36	92	79	65	10	10	7	13	3	9	0		0	0	0	0	0	0
2/9/13	0	0	0	0	0	10.00000	47	44	40	89	77	65	10	8	3	8	3	14	0.01	Rain	0	1	0	0	0	0
2/10/13	0	0	0	0	0	10.05000	48	42	35	92	77	61	10	7	0	10	5	12	0	Fog	1	0	0	0	0	0
2/11/13	0	0	0	0	0	10.10000	47	44	40	92	79	65	10	9	5	8	3	35	0.01	Rain	0	1	0	0	0	0
2/12/13	2	1	0	1	0	10.15000	52	49	45	93	82	71	10	7	2	25	13	38	0.04	Rain	0	1	0	0	0	0
2/13/13	0	0	0	0	0	10.20000	49	47	45	93	82	71	10	10	6	29	9	40	0.09	Rain	0	1	0	0	0	0
2/14/13	1	1	0	0	0	10.26667	49	46	42	89	83	76	10	10	7	17	5	13	0.04	Rain	0	1	0	0	0	0
2/15/13	1	1	0	0	0	10.31667	56	49	41	96	79	61	10	4	0	9	5	33	0	Fog	1	0	0	0	0	0
2/16/13	1	1	0	0	0	10.36667	52	46	39	92	76	59	10	8	0	24	13	18	0	Fog-Rain	1	1	0	0	0	0
2/17/13	0	0	0	0	0	10.41667	49	45	40	79	64	49	10	10	10	15	8	15	0	Rain	0	1	0	0	0	0
2/18/13	0	0	0	0	0	10.48333	46	43	39	86	72	58	10	10	7	10	4	20	0	Rain	0	1	0	0	0	0
2/19/13	0	0	0	0	0	10.53333	51	43	35	92	68	44	10	10	10	17	8	17	0		0	0	0	0	0	0
2/20/13	2	2	0	0	0	10.58333	46	40	34	86	78	70	10	10	9	14	5	31	0.06	Rain	0	1	0	0	0	0
2/21/13	2	1	0	1	0	10.65000	44	42	39	86	81	76	10	10	5	24	14	40	0.02	Rain	0	1	0	0	0	0
2/22/13	2	2	0	0	0	10.70000	46	40	34	89	78	67	10	9	4	30	18	30	0.37	Rain	0	1	0	0	0	0
2/23/13	1	1	0	0	0	10.75000	50	45	39	86	69	52	10	10	10	22	10	35	0.01	Rain	0	1	0	0	0	0
2/24/13	0	0	0	0	0	10.81667	48	45	41	79	68	56	10	10	9	26	12	39	0	Rain	0	1	0	0	0	0
